packet_length,timestamp,has_ip,has_tcp,has_udp,has_icmp,has_modbus,ip_version,ip_header_length,ip_tos,ip_total_length,ip_identification,ip_flags,ip_fragment_offset,ip_ttl,ip_protocol,ip_checksum,src_ip_int,dst_ip_int,src_ip_private,dst_ip_private,src_ip_multicast,dst_ip_multicast,tcp_src_port,tcp_dst_port,tcp_sequence,tcp_acknowledgment,tcp_header_length,tcp_flags,tcp_window_size,tcp_checksum,tcp_urgent_pointer,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_payload_size,udp_src_port,udp_dst_port,udp_length,udp_checksum,udp_payload_size,icmp_type,icmp_code,icmp_checksum,icmp_id,icmp_sequence,modbus_transaction_id,modbus_protocol_id,modbus_length,modbus_unit_id,modbus_function_code,modbus_is_request,modbus_is_response,payload_length,payload_entropy,payload_mean,payload_std,payload_min,payload_max,payload_printable_ratio,payload_null_ratio,packet_size_log,packet_size_sqrt,timestamp_hour,timestamp_minute,timestamp_second,timestamp_microsecond,label,category,file_name
64,1529550394.899353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-1m-12h_1.pcap
60,1527078485.110522,1,1,0,0,0,4,20,0,40,1930,0,0,128,6,55757,2887508038,2887508218,1,1,0,0,50789,502,1905497074,1962562717,20,0,65268,65517,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding5m-1h_1.pcap
60,1529552571.439376,1,1,0,0,0,4,20,0,40,40315,0,0,64,6,49959,2887508218,2887508219,1,1,0,0,502,49451,3840736672,0,20,0,0,61443,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-30m-12h_1.pcap
85,1527082160.641247,1,1,0,0,1,4,20,0,71,65092,0,0,64,6,8948,2887508218,2887508038,1,1,0,0,502,50861,675503234,2335925771,20,0,8712,65376,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-1h_1.pcap
60,1529539800.983472,1,1,0,0,0,4,20,0,40,1502,0,0,128,6,56004,2887508219,2887508218,1,1,0,0,56869,502,2502454467,2244269572,20,0,2036,20449,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-30m-12h_1.pcap
66,1535060798.163102,1,1,0,0,1,4,20,0,52,6152,0,0,128,6,51523,2887508038,2887508218,1,1,0,0,49499,502,4033052883,2986447281,20,0,65082,7869,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,"eth2dump-mitm-change-15m-0,5h_1.pcap"
66,1535046178.79077,1,1,0,0,1,4,20,0,52,10959,0,0,128,6,46716,2887508038,2887508218,1,1,0,0,49499,502,4032498015,2985013872,20,0,64958,30220,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1526920646.347349,1,1,0,0,0,4,20,0,41,15654,0,0,128,6,41851,2887508219,2887508218,1,1,0,0,50073,502,915127852,2163238659,20,0,2048,58722,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS5m-1h_1.pcap
60,1526907772.091965,1,1,0,0,0,4,20,0,41,22394,0,0,128,6,35111,2887508219,2887508218,1,1,0,0,54323,502,3297965588,1390204376,20,0,2048,52759,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS5m-1h_1.pcap
60,1535046072.07279,1,1,0,0,0,4,20,0,40,57308,0,0,128,6,198,2887508219,2887508218,1,1,0,0,52523,502,1114221528,211024117,20,0,2036,51909,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
64,1529547215.935048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding-15m-12h_1.pcap
85,1529542888.118118,1,1,0,0,1,4,20,0,71,49680,0,0,64,6,24360,2887508218,2887508038,1,1,0,0,502,49179,2440879373,1640822346,20,0,8712,46429,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-15m-12h_1.pcap
64,1527425207.414834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-6h_1.pcap
60,1536440202.849455,1,1,0,0,0,4,20,0,40,9904,0,0,128,6,47783,2887508038,2887508218,1,1,0,0,49205,502,1777226146,4026633821,20,0,65299,39724,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1529542323.619524,1,1,0,0,0,4,20,0,40,46325,0,0,64,6,27565,2887508218,2887508219,1,1,0,0,502,49830,2192340782,3621093442,20,0,8712,23819,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-5m-12h_1.pcap
60,1526898723.121644,1,1,0,0,0,4,20,0,41,34857,0,0,128,6,22648,2887508219,2887508218,1,1,0,0,51201,502,398245732,2851126556,20,0,2048,34168,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS1m-0,5h_1.pcap"
60,1526917037.878073,1,1,0,0,0,4,20,0,40,11117,0,0,128,6,46389,2887508219,2887508218,1,1,0,0,57514,502,3028520063,615256046,20,0,2048,13673,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS15m-1h_1.pcap
60,1527082023.239044,1,1,0,0,0,4,20,0,40,64307,0,0,64,6,9583,2887508218,2887508219,1,1,0,0,502,53902,1702454045,2808275026,20,0,8712,20170,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-1h_1.pcap
60,1527250503.928439,1,1,0,0,0,4,20,0,40,23637,0,0,64,6,1102,2887508218,2887508219,1,1,0,0,502,52486,2464770699,0,20,0,0,51521,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS1m-6h_1.pcap
66,1535073505.017223,1,1,0,0,1,4,20,0,52,21793,0,0,128,6,35882,2887508038,2887508218,1,1,0,0,49499,502,4033534671,2987691900,20,0,64896,51093,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-1h_1.pcap
60,1526928039.450075,1,1,0,0,0,4,20,0,41,40424,0,0,128,6,17081,2887508219,2887508218,1,1,0,0,51530,502,1627844827,3038358932,20,0,2048,1997,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS15m-0,5h_1.pcap"
60,1529552638.092981,1,1,0,0,0,4,20,0,40,27383,0,0,128,6,30304,2887508038,2887508218,1,1,0,0,49179,502,1641176838,2441795175,20,0,65237,44201,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-30m-12h_1.pcap
60,1535069816.501666,1,1,0,0,0,4,20,0,40,9357,0,0,64,6,64533,2887508218,2887508219,1,1,0,0,502,52098,327857263,399972167,20,0,8707,44819,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-1h_1.pcap
85,1527565289.999938,1,1,0,0,1,4,20,0,71,53074,0,0,64,6,20966,2887508218,2887508038,1,1,0,0,502,51033,1054256196,1253201340,20,0,8712,59703,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-6h_1.pcap
85,1529550802.126458,1,1,0,0,1,4,20,0,71,29795,0,0,64,6,44245,2887508218,2887508038,1,1,0,0,502,49179,2441614290,1641106830,20,0,8712,10053,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-5m-12h_1.pcap
60,1526896580.021403,1,1,0,0,0,4,20,0,40,22281,0,0,128,6,35225,2887508219,2887508218,1,1,0,0,50461,502,2615833209,2907473384,20,0,2036,34054,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS5m-0,5h_1.pcap"
66,1529548421.026445,1,1,0,0,1,4,20,0,52,1222,0,0,128,6,56453,2887508038,2887508218,1,1,0,0,49179,502,1641021762,2441394562,20,0,65175,9841,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding-30m-12h_1.pcap
60,1526985368.87888,1,1,0,0,0,4,20,0,40,19483,0,0,64,6,54407,2887508218,2887508219,1,1,0,0,502,50999,2626373929,2991383562,20,0,8707,11882,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,"eth2dump-modbusQueryFlooding5m-0,5h_1.pcap"
60,1535066269.531621,1,1,0,0,0,4,20,0,41,29283,0,0,128,6,28222,2887508219,2887508218,1,1,0,0,50874,502,1915255360,1375212494,20,0,2048,27838,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-5m-1h_1.pcap
82,1535046134.222802,1,0,1,0,0,4,20,0,68,10671,0,0,128,17,33944,2887508038,4294967295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64381,1947,48,26900,40,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1527543684.432519,1,1,0,0,0,4,20,0,41,37350,0,0,128,6,20155,2887508219,2887508218,1,1,0,0,55200,502,1832167520,4165425544,20,0,2048,19362,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS5m-6h_1.pcap
66,1529548395.035118,1,1,0,0,1,4,20,0,52,1056,0,0,128,6,56619,2887508038,2887508218,1,1,0,0,49179,502,1641020778,2441392020,20,0,64927,13615,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding-30m-12h_1.pcap
66,1529537615.410295,1,1,0,0,1,4,20,0,52,32460,0,0,128,6,25215,2887508038,2887508218,1,1,0,0,49179,502,1640635842,2440397602,20,0,64896,16765,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-1m-12h_1.pcap
85,1527565297.91014,1,1,0,0,1,4,20,0,71,53118,0,0,64,6,20922,2887508218,2887508038,1,1,0,0,502,51033,1054256940,1253201628,20,0,8712,58671,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-6h_1.pcap
60,1526916863.988307,1,1,0,0,0,4,20,0,41,10101,0,0,128,6,47404,2887508219,2887508218,1,1,0,0,57454,502,2975919102,3194351919,20,0,2048,22596,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS15m-1h_1.pcap
85,1527273667.059237,1,1,0,0,1,4,20,0,71,26531,0,0,64,6,47509,2887508218,2887508038,1,1,0,0,502,50891,3570211096,3333160780,20,0,8712,49520,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-6h_1.pcap
60,1535062547.70684,1,1,0,0,0,4,20,0,40,17466,0,0,128,6,40221,2887508038,2887508218,1,1,0,0,49499,502,4033120047,2986620788,20,0,65113,29603,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-1m-1h_1.pcap
60,1529548435.825212,1,1,0,0,0,4,20,0,41,16190,0,0,128,6,41315,2887508219,2887508218,1,1,0,0,50106,502,2044734958,339303074,20,0,2048,45123,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding-30m-12h_1.pcap
60,1527425138.049956,1,1,0,0,0,4,20,0,41,61471,0,0,128,6,61569,2887508219,2887508218,1,1,0,0,60467,502,1539916101,4263578233,20,0,2048,63946,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-6h_1.pcap
60,1526995389.320168,1,1,0,0,0,4,20,0,40,44486,0,0,64,6,45788,2887508218,2887508219,1,1,0,0,502,54439,829309367,0,20,0,0,19440,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding1m-0,5h_1.pcap"
66,1527000924.505438,1,1,0,0,1,4,20,0,52,9112,0,0,128,6,48563,2887508038,2887508218,1,1,0,0,50260,502,557225985,402862172,20,0,65206,52891,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding5m-1h_1.pcap
60,1526993579.690539,1,1,0,0,0,4,20,0,40,13696,0,0,128,6,43810,2887508219,2887508218,1,1,0,0,53817,502,2110622139,1857423000,20,0,2036,15532,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding5m-0,5h_1.pcap"
60,1526986984.881436,1,1,0,0,0,4,20,0,41,40765,0,0,128,6,16740,2887508219,2887508218,1,1,0,0,51554,502,444707076,4117155286,20,0,2048,13186,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,"eth2dump-modbusQueryFlooding1m-0,5h_1.pcap"
64,1535062680.254967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-1m-1h_1.pcap
60,1529537714.116885,1,1,0,0,0,4,20,0,41,53592,0,0,128,6,3913,2887508219,2887508218,1,1,0,0,56149,502,1903258549,1240173606,20,0,2048,64793,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-1m-12h_1.pcap
60,1535066186.567052,1,1,0,0,0,4,20,0,40,8210,0,0,128,6,49477,2887508038,2887508218,1,1,0,0,49499,502,4033259583,2986981256,20,0,65175,53817,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-5m-1h_1.pcap
60,1526991633.08936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding15m-0,5h_1.pcap"
60,1535046121.164495,1,1,0,0,0,4,20,0,40,10587,0,0,128,6,47100,2887508038,2887508218,1,1,0,0,49499,502,4032495807,2985008168,20,0,65082,38304,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
66,1536430570.806085,1,1,0,0,1,4,20,0,52,15122,0,0,128,6,42553,2887508038,2887508218,1,1,0,0,49205,502,1776868114,4025708905,20,0,65020,11955,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
62,1527629614.341343,1,1,0,0,0,4,20,0,48,0,0,0,64,6,8723,2887508023,2887508038,1,1,0,0,42927,312,1080487428,0,28,0,4096,33559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-1h_1.pcap
60,1526930688.76303,1,1,0,0,0,4,20,0,40,58321,0,0,64,6,15569,2887508218,2887508219,1,1,0,0,502,49698,2101041638,1298086257,20,0,8712,20880,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS5m-0,5h_1.pcap"
66,1529542933.321919,1,1,0,0,1,4,20,0,52,712,0,0,128,6,56963,2887508038,2887508218,1,1,0,0,49179,502,1640824050,2440883806,20,0,65299,62835,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-15m-12h_1.pcap
85,1529542894.078344,1,1,0,0,1,4,20,0,71,49715,0,0,64,6,24325,2887508218,2887508038,1,1,0,0,502,49179,2440879962,1640822574,20,0,8712,45612,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-15m-12h_1.pcap
60,1526901347.183973,1,1,0,0,0,4,20,0,40,13010,0,0,64,6,60880,2887508218,2887508219,1,1,0,0,502,52106,3969176402,1543109214,20,0,8712,36829,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS15m-0,5h_1.pcap"
60,1536440179.74625,1,1,0,0,0,4,20,0,40,9756,0,0,128,6,47931,2887508038,2887508218,1,1,0,0,49205,502,1777225258,4026631527,20,0,65361,42844,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1526928103.188309,1,1,0,0,0,4,20,0,44,40790,0,0,128,6,16712,2887508219,2887508218,1,1,0,0,51552,502,3221711207,0,24,0,2048,33075,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS15m-0,5h_1.pcap"
60,1529539811.134511,1,1,0,0,0,4,20,0,41,1668,0,0,128,6,55837,2887508219,2887508218,1,1,0,0,56873,502,2792225395,2117295943,20,0,2048,12066,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-30m-12h_1.pcap
60,1527425203.217977,1,1,0,0,0,4,20,0,40,58927,0,0,64,6,14963,2887508218,2887508219,1,1,0,0,502,60489,1098061873,3133033389,20,0,8712,9551,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-6h_1.pcap
64,1529551483.895008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-15m-12h_1.pcap
60,1535046195.247683,1,1,0,0,0,4,20,0,40,11065,0,0,128,6,46622,2887508038,2887508218,1,1,0,0,49499,502,4032498651,2985015515,20,0,64989,28206,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1529538041.672613,1,1,0,0,0,4,20,0,41,55522,0,0,128,6,1983,2887508219,2887508218,1,1,0,0,56262,502,1502670695,2024701913,20,0,2048,28257,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-5m-12h_1.pcap
60,1535134951.780982,1,1,0,0,0,4,20,0,41,1410,0,0,128,6,56095,2887508219,2887508218,1,1,0,0,53089,502,3446724108,1743092780,20,0,2048,13495,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-6h_1.pcap
60,1527618547.907969,1,1,0,0,0,4,20,0,40,2083,0,0,128,6,55423,2887508219,2887508218,1,1,0,0,49276,502,2103617825,1882508047,20,0,2048,26988,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS30m-1h_1.pcap
60,1535046131.506143,1,1,0,0,0,4,20,0,41,57659,0,0,128,6,65381,2887508219,2887508218,1,1,0,0,52544,502,2636081542,192667968,20,0,2048,51717,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1527543711.970024,1,1,0,0,0,4,20,0,40,12894,0,0,64,6,11845,2887508218,2887508219,1,1,0,0,502,55209,2536060412,0,20,0,0,61165,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS5m-6h_1.pcap
